id,word,seen,date,race 
22,for,1,1997-04-11 0:00:00,white
22,000,1,1997-04-11 0:00:00,white
23,10,1,1997-05-11 0:00:00,white
23,23,1,1997-05-11 0:00:00,white
23,build,1,1997-05-11 0:00:00,white
23,great,1,1997-05-11 0:00:00,white
23,body,1,1997-05-11 0:00:00,white
23,instructions,1,1997-05-11 0:00:00,white
23,inside,1,1997-05-11 0:00:00,white
23,sex,1,1997-05-11 0:00:00,white
23,made,1,1997-05-11 0:00:00,white
23,easyeat,1,1997-05-11 0:00:00,white
23,lower,1,1997-05-11 0:00:00,white
23,your,1,1997-05-11 0:00:00,white
23,blood,1,1997-05-11 0:00:00,white
23,pressure,1,1997-05-11 0:00:00,white
23,naturally,1,1997-05-11 0:00:00,white
23,fat,1,1997-05-11 0:00:00,white
23,burning,1,1997-05-11 0:00:00,white
23,shortcuts,1,1997-05-11 0:00:00,white
23,clothing,1,1997-05-11 0:00:00,white
23,rules,1,1997-05-11 0:00:00,white
23,you,1,1997-05-11 0:00:00,white
23,better,1,1997-05-11 0:00:00,white
23,know,1,1997-05-11 0:00:00,white
24,98,1,1997-06-11 0:00:00,white
24,beat,1,1997-06-11 0:00:00,white
24,the,2,1997-06-11 0:00:00,white
24,fat,1,1997-06-11 0:00:00,white
24,see,1,1997-06-11 0:00:00,white
24,page,1,1997-06-11 0:00:00,white
24,and,1,1997-06-11 0:00:00,white
24,start,1,1997-06-11 0:00:00,white
24,now,1,1997-06-11 0:00:00,white
24,harden,1,1997-06-11 0:00:00,white
24,your,1,1997-06-11 0:00:00,white
24,whole,1,1997-06-11 0:00:00,white
24,body,1,1997-06-11 0:00:00,white
24,energy,1,1997-06-11 0:00:00,white
24,diet,1,1997-06-11 0:00:00,white
24,best,1,1997-06-11 0:00:00,white
24,fitness,1,1997-06-11 0:00:00,white
24,machines,1,1997-06-11 0:00:00,white
24,sex,1,1997-06-11 0:00:00,white
24,with,1,1997-06-11 0:00:00,white
24,alien,1,1997-06-11 0:00:00,white
24,women,1,1997-06-11 0:00:00,white
24,maine,1,1997-06-11 0:00:00,white
24,free,1,1997-06-11 0:00:00,white
24,work,1,1997-06-11 0:00:00,white
24,out,1,1997-06-11 0:00:00,white
24,poster,1,1997-06-11 0:00:00,white
24,inside,1,1997-06-11 0:00:00,white
25,56,1,1997-07-11 0:00:00,white
25,1998,1,1997-07-11 0:00:00,white
25,lose,1,1997-07-11 0:00:00,white
25,your,3,1997-07-11 0:00:00,white
25,gut,1,1997-07-11 0:00:00,white
25,with,1,1997-07-11 0:00:00,white
25,just,1,1997-07-11 0:00:00,white
25,exercises,1,1997-07-11 0:00:00,white
25,turn,1,1997-07-11 0:00:00,white
25,good,1,1997-07-11 0:00:00,white
25,girl,1,1997-07-11 0:00:00,white
25,bad,1,1997-07-11 0:00:00,white
25,minute,1,1997-07-11 0:00:00,white
25,stress,1,1997-07-11 0:00:00,white
25,test,1,1997-07-11 0:00:00,white
25,page,1,1997-07-11 0:00:00,white
25,foods,1,1997-07-11 0:00:00,white
25,that,1,1997-07-11 0:00:00,white
25,fight,1,1997-07-11 0:00:00,white
25,fat,1,1997-07-11 0:00:00,white
25,save,1,1997-07-11 0:00:00,white
25,hair,1,1997-07-11 0:00:00,white
25,before,1,1997-07-11 0:00:00,white
25,it,1,1997-07-11 0:00:00,white
25,too,1,1997-07-11 0:00:00,white
25,late,1,1997-07-11 0:00:00,white
25,best,1,1997-07-11 0:00:00,white
25,health,1,1997-07-11 0:00:00,white
25,and,1,1997-07-11 0:00:00,white
25,fitness,1,1997-07-11 0:00:00,white
25,tip,1,1997-07-11 0:00:00,white
25,for,1,1997-07-11 0:00:00,white
26,20,1,1997-10-11 0:00:00,white
26,35,1,1997-10-11 0:00:00,white
26,58,1,1997-10-11 0:00:00,white
26,98,1,1997-10-11 0:00:00,white
26,more,1,1997-10-11 0:00:00,white
26,sex,2,1997-10-11 0:00:00,white
26,better,1,1997-10-11 0:00:00,white
26,feed,1,1997-10-11 0:00:00,white
26,your,2,1997-10-11 0:00:00,white
26,muscles,1,1997-10-11 0:00:00,white
26,symptoms,1,1997-10-11 0:00:00,white
26,cured,1,1997-10-11 0:00:00,white
26,page,1,1997-10-11 0:00:00,white
26,bigger,1,1997-10-11 0:00:00,white
26,biceps,1,1997-10-11 0:00:00,white
26,in,1,1997-10-11 0:00:00,white
26,weeks,1,1997-10-11 0:00:00,white
26,don,1,1997-10-11 0:00:00,white
26,get,1,1997-10-11 0:00:00,white
26,sick,1,1997-10-11 0:00:00,white
26,this,1,1997-10-11 0:00:00,white
26,year,1,1997-10-11 0:00:00,white
26,special,1,1997-10-11 0:00:00,white
26,report,1,1997-10-11 0:00:00,white
26,save,1,1997-10-11 0:00:00,white
26,heart,1,1997-10-11 0:00:00,white
26,fostrretch,1,1997-10-11 0:00:00,white
26,strength,1,1997-10-11 0:00:00,white
26,bad,1,1997-10-11 0:00:00,white
26,diet,1,1997-10-11 0:00:00,white
26,fast,1,1997-10-11 0:00:00,white
26,fixes,1,1997-10-11 0:00:00,white
27,20,1,1997-11-11 0:00:00,white
27,50,1,1997-11-11 0:00:00,white
27,men,1,1997-11-11 0:00:00,white
27,your,1,1997-11-11 0:00:00,white
27,new,1,1997-11-11 0:00:00,white
27,body,1,1997-11-11 0:00:00,white
27,is,2,1997-11-11 0:00:00,white
27,here,1,1997-11-11 0:00:00,white
27,more,1,1997-11-11 0:00:00,white
27,muscle,1,1997-11-11 0:00:00,white
27,less,1,1997-11-11 0:00:00,white
27,fat,1,1997-11-11 0:00:00,white
27,cholesterol,1,1997-11-11 0:00:00,white
27,drop,1,1997-11-11 0:00:00,white
27,points,1,1997-11-11 0:00:00,white
27,now,1,1997-11-11 0:00:00,white
27,healthy,1,1997-11-11 0:00:00,white
27,junk,1,1997-11-11 0:00:00,white
27,foods,1,1997-11-11 0:00:00,white
27,the,1,1997-11-11 0:00:00,white
27,comeback,1,1997-11-11 0:00:00,white
27,workout,1,1997-11-11 0:00:00,white
27,terminate,1,1997-11-11 0:00:00,white
27,job,1,1997-11-11 0:00:00,white
27,stress,1,1997-11-11 0:00:00,white
27,she,1,1997-11-11 0:00:00,white
27,keeper,1,1997-11-11 0:00:00,white
27,give,1,1997-11-11 0:00:00,white
27,her,1,1997-11-11 0:00:00,white
27,our,1,1997-11-11 0:00:00,white
27,test,1,1997-11-11 0:00:00,white
28,25,1,1997-12-11 0:00:00,white
28,men,1,1997-12-11 0:00:00,white
28,secrets,1,1997-12-11 0:00:00,white
28,of,1,1997-12-11 0:00:00,white
28,hard,1,1997-12-11 0:00:00,white
28,muscle,1,1997-12-11 0:00:00,white
28,make,1,1997-12-11 0:00:00,white
28,her,1,1997-12-11 0:00:00,white
28,want,1,1997-12-11 0:00:00,white
28,you,1,1997-12-11 0:00:00,white
28,vitamins,1,1997-12-11 0:00:00,white
